StationId,StationName,CountyName,TownName,StationLatitude,StationLongitude,StationAltitude,DateTime,Past1hr,Past10Min,Past3hr,Past6hr,Past12hr,Past24hr,NOW,Past2days,Past3days
C0R940,加祿堂,屏東縣,枋山鄉,22.336306,120.621722,24,2025/7/29 00:00,9.5,1,51.5,51.5,58.5,72,72,73,94.5
C0R900,竹坑,屏東縣,車城鄉,22.13845,120.70215,30,2025/7/29 00:00,22,15,35.5,35.5,36,36,36,36,41.5
C0R890,山海,屏東縣,恆春鎮,21.987777,120.709119,33,2025/7/29 00:00,5,0.5,28.5,29.5,29.5,31,31,31,33
C0R880,後壁湖,屏東縣,恆春鎮,21.945666,120.745705,13,2025/7/29 00:00,6.5,1,42.5,43.5,43.5,44,44,44,45.5
C0R870,興海,屏東縣,滿洲鄉,21.975177,120.843919,13,2025/7/29 00:00,5.5,0.5,29.5,29.5,30,31,31,31.5,32.5
C0R860,鼻頭,屏東縣,滿洲鄉,22.1043,120.897883,31,2025/7/29 00:00,6,0.5,11.5,11.5,11.5,12,12,12.5,12.5
C0FA30,梧棲,臺中市,梧棲區,24.256003,120.523381,31.7,2025/7/29 00:00,0,0,0,0,13.5,69,69,179,179
CAP070,高雄燈塔,高雄市,旗津區,22.614594,120.264679,34,2025/7/29 00:00,12,2,58,87,91.5,126.5,126.5,127,135
C1U930,粉鳥林,宜蘭縣,蘇澳鎮,24.497089,121.842481,5,2025/7/29 00:00,0,0,0,0.5,9,9,9,10.5,12
C0E930,龍鳳,苗栗縣,竹南鎮,24.700036,120.859128,26,2025/7/29 00:00,0,0,0,10,10,13.5,13.5,105.5,106
C0FA20,溫寮,臺中市,大安區,24.372178,120.583125,26,2025/7/29 00:00,0,0,0,18.5,95.5,194,194,345,345
C0FA10,松柏,臺中市,大甲區,24.429117,120.617483,22,2025/7/29 00:00,0,0,2.5,30,75.5,123.5,123.5,229,229.5
C0E920,通霄漁港,苗栗縣,通宵鎮,24.498589,120.673878,20,2025/7/29 00:00,0,0,0,18.5,48,60.5,60.5,131,131.5
C0E910,海埔,苗栗縣,後龍鎮,24.648769,120.772436,25,2025/7/29 00:00,0,0,0,26,38,39,39,155,155.5
C0D690,外湖,新竹縣,新豐鄉,24.917736,120.968711,20,2025/7/29 00:00,0,0,1,2.5,2.5,7,7,24,25
C0B050,八斗子,基隆市,中正區,25.144756,121.791672,5,2025/7/29 00:00,0.5,0,0.5,2.5,2.5,2.5,2.5,3,4
C0AJ50,水湳洞,新北市,瑞芳區,25.123697,121.862239,30,2025/7/29 00:00,0.5,0,1.5,2.5,2.5,2.5,2.5,3.5,4
C0D680,香山濕地,新竹市,香山區,24.783583,120.914989,24,2025/7/29 00:00,0,0,0,19.5,19.5,25,25,93.5,94
C0D670,海天一線,新竹市,北區,24.831989,120.914439,23,2025/7/29 00:00,0,0,0,20,20,24,24,78,79
C0C740,觀音工業區,桃園市,觀音區,25.064767,121.114858,5.3,2025/7/29 00:00,0.5,0,1,1,1,1,1,13.5,15.5
C0AJ40,石門,新北市,石門區,25.273672,121.6012,154,2025/7/29 00:00,0.5,0,8,9,19.5,19.5,19.5,24,26.5
C0C730,中大臨海站,桃園市,新屋區,24.966128,121.008583,5,2025/7/29 00:00,0,0,0.5,13.5,13.5,20.5,20.5,57,58
C0C720,竹圍,桃園市,大園區,25.112694,121.239825,21,2025/7/29 00:00,0,0,2.5,16,17,17,17,24.5,25.5
C0AJ30,淡水觀海,新北市,淡水區,25.184592,121.408617,22,2025/7/29 00:00,0,0,2,5.5,6.5,6.5,6.5,14,15
C0AJ20,野柳,新北市,萬里區,25.207031,121.690022,22,2025/7/29 00:00,3,0,7.5,8.5,10.5,10.5,10.5,12,12.5
C0B040,大武崙,基隆市,安樂區,25.166678,121.706994,15,2025/7/29 00:00,7,0,9.5,10.5,11,11,11,13.5,13.5
C0AJ90,澳底,新北市,貢寮區,25.055192,121.925264,23,2025/7/29 00:00,0,0,2.5,8.5,8.5,8.5,8.5,11.5,12
C0UA90,石城,宜蘭縣,頭城鎮,24.980444,121.951214,5,2025/7/29 00:00,0.5,0,4.5,6.5,6.5,6.5,6.5,14.5,15
C0UA80,大溪漁港,宜蘭縣,頭城鎮,24.941803,121.902956,10,2025/7/29 00:00,0,0,0.5,0.5,0.5,0.5,0.5,22,23
CAW010,東引,連江縣,東引鄉,26.358836,120.483631,42,2025/7/29 00:00,0,0,0,2,2,2,2,83.5,142.5
C0UB00,淡大蘭陽校園,宜蘭縣,礁溪鄉,24.823239,121.730383,379,2025/7/29 00:00,0,0,0,2.5,2.5,3,3,44.5,62
C0G920,永靖,彰化縣,永靖鄉,23.924703,120.547533,42,2025/7/29 00:00,0,0,0,0,22,61.5,61.5,76.5,102.5
CAQ030,崎峰國小,屏東縣,林邊鄉,22.42565,120.49521,10,2025/7/29 00:00,6,0,24.5,24.5,25.5,61.5,61.5,61.5,69
CAN140,六官養殖協會,臺南市,六甲區,23.22881,120.29962,24,2025/7/29 00:00,0,0,0,0,48.5,150,150,154,203
CAJ050,海口故事園區,雲林縣,口湖鄉,23.57543,120.14121,4,2025/7/29 00:00,0,0,0,0,0,69.5,69.5,72.5,102.5
CAG100,王功漁港,彰化縣,芳苑鄉,23.96824,120.32586,7,2025/7/29 00:00,0,0,0,0,0,11.5,11.5,57,60.5
CAL110,布袋國中,嘉義縣,布袋鎮,23.35893,120.18026,1.1,2025/7/29 00:00,0,0,0,0,80.5,205.5,205.5,206,249.5
CAN130,水試所海水繁,臺南市,七股區,23.120802,120.079676,2.3,2025/7/29 00:00,5.5,0,28.5,28.5,44,81,81,81,102
C0A770,科教館,臺北市,士林區,25.096356,121.516506,60,2025/7/29 00:00,0,0,10.5,17,17,17,17,20,22
CAN120,西濱N304K,臺南市,七股區,23.103439,120.086694,49,2025/7/29 00:00,12,0.5,37.5,38,56.5,77.5,77.5,77.5,107.5
CAN110,西濱S280K,臺南市,北門區,23.3052,120.14891,5,2025/7/29 00:00,9.5,0,9.5,9.5,61.5,124.5,124.5,126.5,158
CAL100,西濱S267K,嘉義縣,東石鄉,23.41613,120.162872,8,2025/7/29 00:00,0,0,0,0,65,211,211,215.5,260
CAL090,西濱S257K,嘉義縣,東石鄉,23.502278,120.171861,5,2025/7/29 00:00,0,0,0,0,4.5,261,261,274,324
CAJ040,西濱S241K,雲林縣,口湖鄉,23.623426,120.172646,14,2025/7/29 00:00,0.5,0,0.5,0.5,0.5,68.5,68.5,70.5,89.5
CAJ030,西濱N222K,雲林縣,麥寮鄉,23.737734,120.256132,31,2025/7/29 00:00,0,0,0,0,0.5,34,34,38,58.5
CAG090,西濱N210K,彰化縣,大城鄉,23.843536,120.293236,48,2025/7/29 00:00,0,0,0,0,25,47.5,47.5,67.5,77.5
CAG080,西濱S189K,彰化縣,芳苑鄉,23.987857,120.369607,30,2025/7/29 00:00,0,0,0,0,2,19,19,55,57
CAG070,西濱S173K,彰化縣,鹿港鎮,24.1081,120.434576,23,2025/7/29 00:00,0,0,0,0,7,23,23,103,106.5
CAF100,西濱N151K,臺中市,清水區,24.275964,120.547681,14,2025/7/29 00:00,0,0,0,4,69.5,150,150,274,274
CAE110,西濱S129K,苗栗縣,苑裡鎮,24.4472,120.6428,42,2025/7/29 00:00,0,0,3,27.5,47,80.5,80.5,204.5,205
CAE100,西濱N107K,苗栗縣,後龍鎮,24.5958,120.7394,47,2025/7/29 00:00,0,0,1.5,27.5,34,45.5,45.5,139.5,139.5
CAD110,西濱S082K,新竹市,香山區,24.751724,120.905028,17,2025/7/29 00:00,0,0,0,20,20,24.5,24.5,121.5,123
CAD100,西濱N066K,新竹縣,新豐鄉,24.8956,120.9649,17,2025/7/29 00:00,0,0,0.5,12.5,12.5,21.5,21.5,69.5,71.5
CAC060,西濱S032K,桃園市,大園區,25.091966,121.192502,21,2025/7/29 00:00,0,0,3,8,10,12,12,20,21.5
CAC050,西濱S023K,桃園市,蘆竹區,25.11649,121.27551,23,2025/7/29 00:00,0,0,8,29,29,29,29,39,41
C1O940,東山服務區,臺南市,東山區,23.286017,120.390378,55,2025/7/29 00:00,0,0,0,0,91.5,328,328,337,368.5
C1H840,國三N238K,南投縣,名間鄉,23.841008,120.699575,231,2025/7/29 00:00,0,0,0,0,0,38,38,52,121.5
C1G9D0,國一S218K,彰化縣,埤頭鄉,23.890642,120.485117,30,2025/7/29 00:00,0,0,0,0,34,80,80,92.5,104.5
C1E900,國一N128K,苗栗縣,頭屋鄉,24.560997,120.836,80,2025/7/29 00:00,0,0,0.5,6,6,15.5,15.5,106.5,106.5
C1A760,坪林交控,新北市,坪林區,24.942842,121.638556,217,2025/7/29 00:00,0.5,0.5,0.5,0.5,2,2.5,2.5,5.5,7.5
C1A750,石碇服務區,新北市,石碇區,25.00865,121.638017,92,2025/7/29 00:00,0.5,0.5,6,6,7,7,7,9,12
CAH030,茶改場竹圍站,南投縣,名間鄉,23.86008,120.6375,300,2025/7/29 00:00,0,0,0,0,2.5,34,34,40.5,106.5
CAQ010,國三N425K,屏東縣,南州鄉,22.480277,120.531666,33,2025/7/29 00:00,16,0.5,52,52,70,111.5,111.5,111.5,120
CAQ020,國三S415K,屏東縣,竹田鄉,22.568,120.528,38,2025/7/29 00:00,4,0.5,50.5,52.5,86,161.5,161.5,167,200.5
CAP060,國三S385K,高雄市,大樹區,22.767777,120.444444,93,2025/7/29 00:00,1.5,0,2.5,7,69,110,110,115,128.5
CAN100,國三S366K,臺南市,關廟區,22.9077,120.3513,64,2025/7/29 00:00,5.5,1.5,14.5,14.5,46,82.5,82.5,88.5,116.5
CAN090,國三S342K,臺南市,善化區,23.106694,120.327528,41,2025/7/29 00:00,0.5,0,1.5,1.5,43,93.5,93.5,113,146.5
CAN080,國三N336K,臺南市,官田區,23.154722,120.345,49,2025/7/29 00:00,0,0,1,1,52.5,129.5,129.5,150.5,208.5
CAN070,國三S329K,臺南市,官田區,23.212777,120.355833,63,2025/7/29 00:00,0,0,0,0,52.5,186,186,198.5,250.5
CAN060,國三S311K,臺南市,白河區,23.346388,120.438888,66,2025/7/29 00:00,0,0,0,0,74.5,343.5,343.5,361.5,429
CAL080,國三N303K,嘉義縣,中埔鄉,23.428611,120.452416,72,2025/7/29 00:00,0,0,0,0,50,281,281,295.5,381
CAL070,國三N295K,嘉義市,東區,23.468598,120.499369,99,2025/7/29 00:00,0,0,0,0,67,167,167,177.5,270
CAL050,國三N279K,嘉義縣,大林鎮,23.596111,120.523333,113,2025/7/29 00:00,0,0,0,0.5,19.5,75,75,97,186
CAP040,國一N361K,高雄市,仁武區,22.680555,120.328611,27,2025/7/29 00:00,8.5,1,32,53.5,69,110.5,110.5,111,117.5
CAP030,國一N351K,高雄市,橋頭區,22.765833,120.328888,37,2025/7/29 00:00,27.5,13.5,33.5,34,55.5,80.5,80.5,80.5,100
CAP020,國一S346K,高雄市,岡山區,22.812222,120.314166,24,2025/7/29 00:00,22,2.5,33,33.5,51.5,63,63,64,96.5
CAP010,國一S342K,高雄市,路竹區,22.845555,120.295,31,2025/7/29 00:00,22.5,4,37.5,38,61,76.5,76.5,83.5,120
CAN040,國一N323K,臺南市,永康區,23.011789,120.249453,33,2025/7/29 00:00,54,6.5,62.5,62.5,100.5,138.5,138.5,141,187
CAN020,國一S306K,臺南市,麻豆區,23.152831,120.230558,27,2025/7/29 00:00,2.5,1,11,11,73.5,118,118,118,163
CAN010,國一N288K,臺南市,新營區,23.30609,120.290033,34,2025/7/29 00:00,0.5,0.5,0.5,0.5,49,219,219,223,296
CAL040,國一N273K,嘉義縣,水上鄉,23.416666,120.355,39,2025/7/29 00:00,0,0,0,0,21,404,404,412.5,482.5
CAL030,國一N268K,嘉義縣,水上鄉,23.460833,120.375833,39,2025/7/29 00:00,0,0,0,0,69,350.5,350.5,356,408.5
CAL020,國一S262K,嘉義縣,民雄鄉,23.512333,120.403038,43,2025/7/29 00:00,0,0,0,0,60.5,293,293,301.5,349
F1M710,二萬坪,嘉義縣,阿里山鄉,23.509597,120.79,1998,2025/7/29 00:00,0,0,0,0,11,26.5,26.5,40,69.5
F1V860,甲仙,高雄市,甲仙區,23.087497,120.575997,531,2025/7/29 00:00,0,0,0,0,101.5,204.5,204.5,319,345.5
F1V850,六龜,高雄市,六龜區,23.0805,120.692997,442,2025/7/29 00:00,0,0,0,0,69,204.5,204.5,292,314
CAD060,國一S098K,新竹縣,寶山鄉,24.76056,120.9911,75,2025/7/29 00:00,0,0,0,8.5,9,17,17,59.5,60.5
CAD050,國一N094K,新竹市,東區,24.79778,121.0089,75,2025/7/29 00:00,0,0,0,8.5,8.5,14.5,14.5,51,52
CAD040,國一S088K,新竹縣,竹北市,24.84444,121.0214,48,2025/7/29 00:00,0,0,0,24.5,26,32,32,80,81
CAD030,國一S082K,新竹縣,湖口鄉,24.87667,121.0467,137,2025/7/29 00:00,0,0,0.5,15,15,18,18,49,50.5
CAD020,國一N077K,新竹縣,湖口鄉,24.885,121.0889,172,2025/7/29 00:00,0,0,0.5,73,73,77,77,98,99.5
CAC010,國一S072K,桃園市,楊梅區,24.89583,121.1342,214,2025/7/29 00:00,0.5,0,1,52.5,53,54.5,54.5,70.5,72
CAA020,國一S026K,新北市,三重區,25.07639,121.4964,27,2025/7/29 00:00,0,0,5.5,6.5,6.5,6.5,6.5,11.5,13
CAA010,國一N013K,新北市,汐止區,25.066739,121.628153,39,2025/7/29 00:00,1,0,11.5,11.5,13,13.5,13.5,15.5,16.5
CAB020,國一S006K,基隆市,七堵區,25.08694,121.6869,52,2025/7/29 00:00,2.5,0,7.5,8,23.5,23.5,23.5,27,29
CAB010,國一S001K,基隆市,安樂區,25.11583,121.7286,49,2025/7/29 00:00,4.5,0,9,11.5,11.5,11.5,11.5,13,16
CAD090,國三S103K,新竹市,東區,24.75861,120.9608,101,2025/7/29 00:00,0,0,0,5,5,9,9,83.5,84.5
CAD080,國三N085K,新竹縣,關西鎮,24.78333,121.1211,182,2025/7/29 00:00,0.5,0,0.5,18,18,23.5,23.5,52,55
CAC030,國三N063K,桃園市,大溪區,24.889514,121.2636,203,2025/7/29 00:00,0,0,2,3.5,4,11.5,11.5,20.5,22
CAA080,國三S054K,新北市,鶯歌區,24.93917,121.3239,97,2025/7/29 00:00,0,0,3,4.5,4.5,6.5,6.5,11.5,15
CAA070,國三N046K,新北市,樹林區,24.95083,121.3958,54,2025/7/29 00:00,0,0,1.5,16,17,18,18,19.5,22
CAA060,國三S042K,新北市,土城區,24.96,121.4306,50,2025/7/29 00:00,0,0,3,10,15.5,15.5,15.5,16.5,18.5
CAA050,國三S037K,新北市,土城區,24.982361,121.471042,51,2025/7/29 00:00,0,0,2,4,8,8,8,9,11
CAA040,國三S016K,臺北市,南港區,25.03306,121.6158,71,2025/7/29 00:00,0.5,0.5,10,10,10,10,10,12,13
CAA030,國三S010K,新北市,汐止區,25.08,121.6475,50,2025/7/29 00:00,2.5,0.5,13,13,13,14,14,16,18
CAB040,國三S007K,基隆市,七堵區,25.09694,121.6678,76,2025/7/29 00:00,2,0,10,10,26.5,27,27,30,31.5
CAB030,國三S004K,基隆市,七堵區,25.11444,121.6886,107,2025/7/29 00:00,3.5,0,7.5,8,13.5,13.5,13.5,16,17.5
CAB050,國三N002K,基隆市,中山區,25.14583,121.7217,79,2025/7/29 00:00,8.5,0.5,12.5,14.5,14.5,14.5,14.5,16.5,18.5
CAC020,國二E009K,桃園市,桃園區,25.018244,121.273697,109,2025/7/29 00:00,0,0,9,25,25.5,25.5,25.5,31.5,34.5
CAA090,國三甲005K,臺北市,文山區,25.00194,121.5975,60,2025/7/29 00:00,0,0,11,11.5,11.5,11.5,11.5,13.5,16
C1V830,國三S383K,高雄市,燕巢區,22.781967,120.426475,114,2025/7/29 00:00,0.5,0,4,7,64,107.5,107.5,121,134.5
C1M870,國三N285K,嘉義縣,民雄鄉,23.550319,120.505833,121,2025/7/29 00:00,0,0,0,0,21.5,116.5,116.5,135,232
C1I550,國六W023K,南投縣,國姓鄉,23.979067,120.867742,373,2025/7/29 00:00,0,0,0,0,0,63.5,63.5,76.5,149.5
C1E890,國三N149K,苗栗縣,通霄鎮,24.463414,120.680019,53,2025/7/29 00:00,0,0,3,20.5,36,70.5,70.5,213,213.5
C1AI60,國一39K,新北市,泰山區,25.064361,121.383836,181,2025/7/29 00:00,0,0,1.5,1.5,3,3.5,3.5,9.5,15
C1AI50,國三N016K,臺北市,南港區,25.034164,121.619664,64,2025/7/29 00:00,0,0,8.5,8.5,8.5,8.5,8.5,10.5,11.5
G2AI50,台農院關渡站,臺北市,北投區,25.11575,121.492,9,2025/7/29 00:00,0,0,9.5,11.5,11.5,11.5,11.5,16,16
72D680,桃改新埔分場,新竹縣,新埔鎮,24.834444,121.066111,101.9,2025/7/29 00:00,0,0,0,21.5,21.5,22.5,22.5,52,52.5
81HA60,中興新村,南投縣,南投市,23.959722,120.686389,120,2025/7/29 00:00,0,0,0,1.5,1.5,32.5,32.5,40,91.5
CAF090,國四E5K,臺中市,神岡區,24.296465,120.643135,130,2025/7/29 00:00,0,0,3.5,13.5,67.5,133.5,133.5,202,203
CAH020,國三S217K,南投縣,草屯鎮,24.00683,120.653214,93,2025/7/29 00:00,0,0,0,0.5,2,23.5,23.5,30,60
CAG060,國三S202K,彰化縣,彰化市,24.092468,120.603256,48,2025/7/29 00:00,0,0,0,0,6.5,39.5,39.5,74.5,91.5
CAF060,國三S168K,臺中市,清水區,24.308519,120.614471,117,2025/7/29 00:00,0,0,2.5,22,104.5,187.5,187.5,270.5,271
CAE090,國三S156K,苗栗縣,苑裡鎮,24.39798,120.669487,89,2025/7/29 00:00,0,0,3,12,34.5,126.5,126.5,254.5,255
CAE080,國三S140K,苗栗縣,通霄鎮,24.522345,120.725006,64,2025/7/29 00:00,0,0,0,17.5,20.5,29,29,101,101.5
CAJ010,國三N252K,雲林縣,林內鄉,23.77412,120.64061,130,2025/7/29 00:00,0,0,0,0,0,30,30,45.5,97.5
CAH010,國三N223K,南投縣,草屯鎮,23.955116,120.662376,109,2025/7/29 00:00,0,0,0,0,1,27,27,35.5,83.5
CAF050,國三N208K,臺中市,霧峰區,24.066147,120.660919,85,2025/7/29 00:00,0,0,0,1,3,31,31,43.5,64
CAG040,國三N191K,彰化縣,和美鎮,24.139256,120.5215,35,2025/7/29 00:00,0,0,0,0,13,45.5,45.5,85,85.5
CAE070,國三N151K,苗栗縣,苑裡鎮,24.440218,120.681656,77,2025/7/29 00:00,0.5,0,1.5,15,26,73.5,73.5,203.5,203.5
CAE060,國三N119K,苗栗縣,竹南鎮,24.675432,120.847389,28,2025/7/29 00:00,0,0,0,3,3,4.5,4.5,103.5,104.5
CAG030,國一S207K,彰化縣,大村鄉,23.988304,120.508092,33,2025/7/29 00:00,0,0,0,0,44,78,78,97.5,105
CAF040,國一S188K,臺中市,大肚區,24.118546,120.585747,54,2025/7/29 00:00,0,0,0,0,4.5,34.5,34.5,55,66
CAF030,國一S169K,臺中市,神岡區,24.237116,120.688271,195,2025/7/29 00:00,0,0,1,11,60.5,110.5,110.5,131.5,141.5
CAF020,國一S162K,臺中市,后里區,24.295534,120.695976,209,2025/7/29 00:00,0,0,2.5,8,42,79.5,79.5,118,121
CAE050,國一S152K,苗栗縣,三義鄉,24.375492,120.749184,339,2025/7/29 00:00,0,0,0,7.5,9.5,60,60,145.5,154.5
CAE040,國一S132K,苗栗縣,公館鄉,24.524506,120.820831,97,2025/7/29 00:00,0,0,0.5,7,7,17,17,101.5,102.5
CAE030,國一S123K,苗栗縣,頭屋鄉,24.59594,120.86071,76,2025/7/29 00:00,0,0,0,8.5,8.5,14,14,91,91.5
CAE020,國一S114K,苗栗縣,頭份市,24.668836,120.885811,32,2025/7/29 00:00,0,0,0,7.5,7.5,13,13,97,97.5
CAD010,國一S105K,新竹縣,寶山鄉,24.726316,120.940643,36,2025/7/29 00:00,0,0,0,8.5,19,30,30,100.5,101
CAL010,國一N250K,嘉義縣,大林鎮,23.610292,120.436867,46,2025/7/29 00:00,0,0,0,0,27,129,129,142.5,182.5
CAJ020,國一N234K,雲林縣,西螺鎮,23.74633,120.467926,50,2025/7/29 00:00,0,0,0,0,32.5,94.5,94.5,104.5,140
CAG010,國一N198K,彰化縣,彰化市,24.063889,120.523056,28,2025/7/29 00:00,0,0,0,0,9.5,26,26,42,43.5
CAF010,國一N174K,臺中市,西屯區,24.2049,120.6552,150,2025/7/29 00:00,0,0,0,6.5,33,84.5,84.5,108.5,118.5
C0SA90,達仁林場,臺東縣,達仁鄉,22.264347,120.823972,497,2025/7/29 00:00,15,2,19,19,22,26,26,35.5,38.5
C0R830,高士,屏東縣,牡丹鄉,22.121825,120.836781,383,2025/7/29 00:00,7,1,14.5,15,15,15.5,15.5,16.5,17
C0R820,白鷺,屏東縣,來義鄉,22.454275,120.666219,588,2025/7/29 00:00,4.5,0,30,32,49.5,115.5,115.5,122.5,160
C0R810,內獅,屏東縣,獅子鄉,22.305064,120.642986,25,2025/7/29 00:00,19.5,1,47,47,49,70.5,70.5,70.5,88.5
C0R800,丹路,屏東縣,獅子鄉,22.204481,120.750989,131,2025/7/29 00:00,28.5,6.5,42,42,44,45,45,45,50.5
C0R790,九棚,屏東縣,滿州鄉,22.142069,120.894356,111,2025/7/29 00:00,5,0.5,8,8,9,9,9,9.5,9.5
C0R780,滿州,屏東縣,滿州鄉,22.024403,120.839892,72,2025/7/29 00:00,7,1,39.5,40.5,40.5,40.5,40.5,41,56
C0R770,保力,屏東縣,車城鄉,22.071122,120.764111,93,2025/7/29 00:00,7.5,1,41.5,42,43,43,43,43,43.5
C0R760,南仁湖,屏東縣,滿州鄉,22.084681,120.863353,336,2025/7/29 00:00,10,1,35,35,35.5,35.5,35.5,39,39
C0R750,四林格山,屏東縣,牡丹鄉,22.076989,120.802439,551,2025/7/29 00:00,10.5,1,40,41,41.5,42,42,42.5,44.5
C0R741,獅子,屏東縣,獅子鄉,22.202308,120.705236,72,2025/7/29 00:00,27.5,2,41,41,43,44,44,44,47
C0R710,龍磐,屏東縣,恆春鎮,21.931672,120.838942,117,2025/7/29 00:00,4.5,0.5,26,26,26,26.5,26.5,26.5,27
C0R730,大坪頂,屏東縣,恆春鎮,22.024633,120.69355,163,2025/7/29 00:00,6.5,1,29.5,30,30,30,30,30,34
C0X320,柳營,臺南市,柳營區,23.253328,120.375253,30,2025/7/29 00:00,0,0,0,0,50.5,233.5,233.5,242,273.5
C0R840,牡丹池山,屏東縣,牡丹鄉,22.168389,120.841225,536,2025/7/29 00:00,8,2,13.5,13.5,13.5,14,14,16,17.5
V2C260,八德蔬果,桃園市,八德區,24.978508,121.281819,103,2025/7/29 00:00,0,0,11,12.5,12.5,13,13,19.5,20
A2K360,水試臺西試驗,雲林縣,臺西鄉,23.717231,120.190522,1,2025/7/29 00:00,0,0,0,0,0,25.5,25.5,28,52
E2P980,林試六龜中心,高雄市,六龜區,22.991703,120.645722,272,2025/7/29 00:00,0,0,0,0,62,183,183,242.5,257.5
A2K630,臺大雲林校區,雲林縣,虎尾鎮,23.730628,120.423903,45,2025/7/29 00:00,0,0,0,0,59.5,125,125,133,156
B2U990,畜試東區分所,宜蘭縣,五結鄉,24.669039,121.832561,10,2025/7/29 00:00,0,0,0.5,3.5,5,5.5,5.5,6,6
A2N290,臺南蘭花園區,臺南市,後壁區,23.340258,120.379661,23,2025/7/29 00:00,0,0,0,0,47.5,324,324,331.5,389.5
E2HA20,林試畢祿溪站,南投縣,仁愛鄉,24.226944,121.308522,2188,2025/7/29 00:00,0,0,1,24,25.5,44.5,44.5,49,50
72AI40,桃改樹林分場,新北市,樹林區,24.944503,121.386972,40,2025/7/29 00:00,0,0,1,10.5,11,12.5,12.5,14.5,16
E2S960,太麻里2,臺東縣,太麻里鄉,22.598,120.99775,26,2025/7/29 00:00,0,0,0,0,3,10.5,10.5,10.5,11
E2S980,太麻里1,臺東縣,太麻里鄉,22.598922,120.980044,100,2025/7/29 00:00,0,0,0,0,5,16,16,16,17
V2K620,麥寮合作社,雲林縣,麥寮鄉,23.753836,120.294783,9,2025/7/29 00:00,0,0,0,0,2,38.5,38.5,43.5,62.5
V2K610,大庄合作社,雲林縣,二崙鄉,23.8068,120.367939,23,2025/7/29 00:00,0,0,0,0,5.5,68,68,84.5,95.5
C2E880,三義,苗栗縣,三義鄉,24.40548,120.74982,507,2025/7/29 00:00,0,0,0,7.5,8.5,48.5,48.5,135,139
C0G910,花壇,彰化縣,花壇鄉,24.030322,120.549461,42,2025/7/29 00:00,0,0,0,0,15,41.5,41.5,63.5,71
C0G900,線西,彰化縣,線西鄉,24.143358,120.443536,20,2025/7/29 00:00,0,0,0,0,24.5,39,39,121.5,122.5
C0R720,旭海,屏東縣,牡丹鄉,22.205403,120.887614,214,2025/7/29 00:00,11,2,13.5,13.5,13.5,14.5,14.5,14.5,15
C0R341,牡丹,屏東縣,牡丹鄉,22.130036,120.792639,230,2025/7/29 00:00,6,1.5,12.5,12.5,12.5,12.5,12.5,13,15.5
C0AI40,石牌,臺北市,北投區,25.115597,121.513167,37,2025/7/29 00:00,0,0,8.5,19,19.5,19.5,19.5,22.5,25
C0R690,墾丁,屏東縣,恆春鎮,21.966756,120.810269,248,2025/7/29 00:00,6.5,1,36.5,37,38,38.5,38.5,39,40
C0R700,枋山,屏東縣,枋山鄉,22.246844,120.661086,19,2025/7/29 00:00,27.5,3.5,51,51,53.5,57.5,57.5,57.5,64
C0R670,楓港,屏東縣,枋山鄉,22.190131,120.692156,26,2025/7/29 00:00,22,2,40.5,40.5,41.5,41.5,41.5,41.5,44
C0R660,枋寮,屏東縣,枋寮鄉,22.367722,120.590647,20,2025/7/29 00:00,7,0.5,50.5,50.5,55,72,72,75.5,112.5
C0R680,佳樂水,屏東縣,滿州鄉,21.993578,120.861633,4,2025/7/29 00:00,7,0.5,27,27.5,27.5,27.5,27.5,29,32.5
C1SA50,利嘉林道,臺東縣,卑南鄉,22.82325,121.009389,1235,2025/7/29 00:00,0,0,0,0,5,21,21,22,22
C0S960,香蘭,臺東縣,太麻里鄉,22.587569,120.993375,32,2025/7/29 00:00,0,0,0,0,4.5,12,12,12,12.5
C0S980,勝林山,臺東縣,達仁鄉,22.430439,120.8938,903,2025/7/29 00:00,2,0,4.5,4.5,6.5,8,8,8,8.5
C0SA00,歷坵,臺東縣,太麻里鄉,22.520969,120.89185,466,2025/7/29 00:00,1,0,1,1,8,33,33,33,34.5
C0SA40,瑞和,臺東縣,鹿野鄉,22.974361,121.156697,200,2025/7/29 00:00,0,0,0,0,0,10,10,10,10
C0S990,山豬窟,臺東縣,大武鄉,22.318619,120.857372,409,2025/7/29 00:00,4.5,1,7,7,8,9,9,10,11.5
C0S970,加津林,臺東縣,大武鄉,22.416211,120.926942,19,2025/7/29 00:00,2.5,0.5,4,4,6.5,7.5,7.5,7.5,8
C0SA20,金崙山,臺東縣,太麻里鄉,22.567419,120.959667,857,2025/7/29 00:00,0,0,0,0.5,5,20,20,20,21.5
C0S920,金峰嘉蘭,臺東縣,金峰鄉,22.594789,120.960825,98,2025/7/29 00:00,0,0,0,0,5,22,22,22,23
C0SA30,都歷,臺東縣,成功鎮,23.020333,121.323642,93,2025/7/29 00:00,0,0,0,0,0,6.5,6.5,6.5,6.5
C0S930,延平,臺東縣,延平鄉,22.902581,121.084058,248,2025/7/29 00:00,0,0,0,0.5,2,14,14,14,14
C0SA10,檳榔四格山,臺東縣,卑南鄉,22.810031,121.109308,411,2025/7/29 00:00,0,0,0,0,1,11.5,11.5,11.5,11.5
C0T9N0,富里,花蓮縣,富里鄉,23.171639,121.249378,261,2025/7/29 00:00,0,0,0,0,0,10,10,10,10
